"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1960278970181566492","Tue Aug 26 09:51:41 +0000 2025","0","Dompet digital Poket menjadi inovasi baru Amartha dalam menyediakan layanan keuangan digital yang lengkap dan inklusif. #Ekonomi #AdadiKompas https://t.co/FJ25SaWDan","1960278970181566492","","","in","","0","0","0","https://x.com/undefined/status/1960278970181566492","155456716",
"1960277244028375238","Tue Aug 26 09:44:49 +0000 2025","0","Dompet digital Poket menjadi inovasi baru Amartha dalam menyediakan layanan keuangan digital yang lengkap dan inklusif. #Ekonomi #AdadiKompas https://t.co/DRoQiwUY5V","1960277244028375238","","","in","","0","0","0","https://x.com/undefined/status/1960277244028375238","255866913",
"1960276308182622571","Tue Aug 26 09:41:06 +0000 2025","0","Dompet digital Poket menjadi inovasi baru Amartha dalam menyediakan layanan keuangan digital yang lengkap dan inklusif. #Ekonomi #AdadiKompas https://t.co/yPWsAWEyz8","1960276308182622571","","","in","","0","0","0","https://x.com/undefined/status/1960276308182622571","771030588",
"1960274686484566286","Tue Aug 26 09:34:40 +0000 2025","1","Dalam upaya mendorong inklusi dan literasi keuangan berbasis teknologi PT Bank Rakyat Indonesia (Persero) Tbk atau BRI menjalin kolaborasi kerja sama dengan INDODAX salah satu platform jual-beli aset kripto di Indonesia. Selengkapnya https://t.co/vuwibu8Zrk","1960274686484566286","","","in","","0","1","0","https://x.com/undefined/status/1960274686484566286","1169861863426818048",
"1960206359376679401","Tue Aug 26 09:18:00 +0000 2025","0","@fideldapati @prabowo @puanmaharani_ri @PDI_Perjuangan @Gerindra @DPP_PKB @PKSejahtera @NasDem @PartaiPAN Ajukan saja ke MK pak jika ingin merubah konstitusi. Uji argumentasinya. Lebih sehat pakai otak daripada otot lebih bagus perbanyak literasi digital kumpulkan data dan ajukan keberatan minta jumlah anggota DPR dikurangi. Ayo semangat!","1960270495305081269","","fideldapati","in","","0","0","0","https://x.com/undefined/status/1960270495305081269","721898354502930433",
"1960263760163336592","Tue Aug 26 08:51:18 +0000 2025","0","Pembina E-Sport KORPRI 2025 Anton Martin SE. MH. yang memberikan materi Pertandingan Esport. Robertus berharap dalam kegiatan esport ini mampu membangkitkan jiwa dan semangat para ASN sekaligus menjadi wadah pengembangan literasi digital","1960263775128576371","","kpukabsidoarjo","in","","0","1","0","https://x.com/undefined/status/1960263775128576371","721894741378355204",
"1960247424183640445","Tue Aug 26 07:46:20 +0000 2025","0","semoga kelompok literasi digital ini sama enaknya kayak kelompok mpkt","1960247424183640445","","","in","","0","0","0","https://x.com/undefined/status/1960247424183640445","870048704559894528",
"1960237538137743642","Tue Aug 26 07:07:03 +0000 2025","0","@BSSN_RI kita udah capek jadi korban sistem digital yang bebas tanpa batas. Tolong buat langkah pasti dan lindungi publik. https://t.co/Sz6dCjVHg9","1960237538137743642","","BSSN_RI","in","","0","0","0","https://x.com/undefined/status/1960237538137743642","195331310",
"1960237507833974820","Tue Aug 26 07:06:55 +0000 2025","0","Serem ya kejahatan digital sekarang bisa viral lebih cepet daripada klarifikasi. Negara harus lebih duluan dari pelaku. https://t.co/lDcbhAKZda","1960237507833974820","","","in","","0","0","0","https://x.com/undefined/status/1960237507833974820","584201817",
"1960237481736986914","Tue Aug 26 07:06:49 +0000 2025","0","Dunia digital tuh kayak hutan belantara sekarang. Kita butuh peta pagar dan penjaga. Regulasi dasar itu kuncinya. https://t.co/zQxO0l88N5","1960237481736986914","","","in","","0","0","0","https://x.com/undefined/status/1960237481736986914","1309728618",
"1960237468281688142","Tue Aug 26 07:06:46 +0000 2025","0","Deepfake makin nyata tapi aturan mainnya mana? Jangan sampe masyarakat jadi tumbal era digital. https://t.co/5lLKMQSv6N","1960237468281688142","","","in","","0","0","0","https://x.com/undefined/status/1960237468281688142","1662320706",
"1960237442285326609","Tue Aug 26 07:06:40 +0000 2025","0","Warganet makin melek teknologi tapi perlindungan digital dari negara masih kurang cepet. Harus ada langkah konkret. https://t.co/H3fUPIizyr","1960237442285326609","","","in","","0","0","0","https://x.com/undefined/status/1960237442285326609","1099991570",
"1960237416133886366","Tue Aug 26 07:06:34 +0000 2025","0","Beneran insecure wajah bisa dicomot suara bisa ditiru terus dijadiin senjata digital. Perlu perlindungan yang kuat bukan sekadar saran. https://t.co/fwKPnltazJ","1960237416133886366","","","in","","0","0","0","https://x.com/undefined/status/1960237416133886366","1617209436",
"1960237402556940437","Tue Aug 26 07:06:30 +0000 2025","0","Kalo video kayak Sri Mulyani aja bisa dipalsuin segitu real-nya siapa yang bisa jamin kita aman dari manipulasi digital? https://t.co/mEL1mO8ZnJ","1960237402556940437","","","in","","0","0","0","https://x.com/undefined/status/1960237402556940437","569263592",
"1960237384894759373","Tue Aug 26 07:06:26 +0000 2025","0","Deepfake itu bukan cuma ngedit video lucu. Ini bisa bikin hancur reputasi orang. Negara harus turun tangan bukan cuma nontonin. https://t.co/OCsINzaZe0","1960237384894759373","","","in","","0","0","0","https://x.com/undefined/status/1960237384894759373","1338564582",
"1960237367140241669","Tue Aug 26 07:06:22 +0000 2025","0","Teknologi makin canggih tapi kita makin susah percaya sama apa yang kita lihat. Deepfake bikin hidup digital makin penuh curiga. https://t.co/KcE6ZQPvuA","1960237367140241669","","","in","","0","0","0","https://x.com/undefined/status/1960237367140241669","1071077515",
"1960222567970623962","Tue Aug 26 06:07:34 +0000 2025","0","Kita semua butuh rasa aman di dunia digital bukan cuma himbauan atau literasi doang. Tindakan nyata please! https://t.co/KPCKLXhnbq","1960222567970623962","","","in","","0","0","0","https://x.com/undefined/status/1960222567970623962","1908936942206464001",
"1960215674678399109","Tue Aug 26 05:45:05 +0000 2025","0"," Kami berkomitmen meningkatkan literasi digital menyajikan informasi yang akurat dan menangkal hoaks serta framing negatif yang dapat mengganggu kepercayaan masyarakat ujarnya. #BRMPSayuran #PPIDKementan #KementanRI #InformasiPublik #StopHoaks","1960216913877057794","","brmpsayuran","in","","0","0","0","https://x.com/undefined/status/1960216913877057794","1823559306190708736",
"1960194138441208265","Tue Aug 26 04:14:35 +0000 2025","0","Kehadiran kartu debit co-branding BRI X INDODAX merupakan langkah nyata BRI dalam mendukung pertumbuhan literasi aset digital di Indonesia. #Taja #AdadiKompas https://t.co/z0wVVDGwyP","1960194138441208265","","","in","","0","0","0","https://x.com/undefined/status/1960194138441208265","255866913",
"1960193605177360501","Tue Aug 26 04:12:28 +0000 2025","0","Kehadiran kartu Debit Co-Branding BRI X INDODAX merupakan langkah nyata BRI dalam mendukung pertumbuhan literasi aset digital di Indonesia. #Ekonomi #AdadiKompas https://t.co/2KaEnWBNjb","1960193605177360501","","","in","","0","0","0","https://x.com/undefined/status/1960193605177360501","155456716",
"1960190900287447380","Tue Aug 26 04:01:43 +0000 2025","0","Kehadiran kartu Debit Co-Branding BRI X INDODAX merupakan langkah nyata BRI dalam mendukung pertumbuhan literasi aset digital di Indonesia. #Ekonomi #AdadiKompas https://t.co/7m0XztN8hz","1960190900287447380","","","in","","0","0","0","https://x.com/undefined/status/1960190900287447380","771030588",
"1959821458374562066","Mon Aug 25 03:33:42 +0000 2025","0","Edukasi literasi digital buat orang tua udah darurat. https://t.co/VkXK7j7O34","1959821458374562066","","","in","","0","0","0","https://x.com/undefined/status/1959821458374562066","1908737794379227136",
"1958492376088879467","Mon Aug 25 03:32:36 +0000 2025","0","@kemkomdigi Kebijakan Kemkomdigi berperan krusial dalam membangun infrastruktur digital yang kuat serta meningkatkan literasi digital masyarakat. Semoga terus mendorong inovasi dan transformasi digital demi kemajuan Indonesia","1959821182636863691","","kemkomdigi","in","","0","0","0","https://x.com/undefined/status/1959821182636863691","1672697617795649536",
"1959119754805092784","Mon Aug 25 03:27:55 +0000 2025","0","@kemkomdigi Keren! Pelatihan literasi digital untuk koperasi ini sangat dibutuhkan. Semoga KDMP Karangbesuki jadi contoh bagi daerah lain ","1959820005924905164","","kemkomdigi","in","","0","0","0","https://x.com/undefined/status/1959820005924905164","1693280402604183552",
"1959119754805092784","Mon Aug 25 03:22:36 +0000 2025","0","@kemkomdigi Keren! Pelatihan literasi digital untuk koperasi ini sangat dibutuhkan. Semoga KDMP Karangbesuki jadi contoh bagi daerah lain ","1959818667975475494","","kemkomdigi","in","","0","0","0","https://x.com/undefined/status/1959818667975475494","1826220655114960896",
"1958492376088879467","Mon Aug 25 03:21:32 +0000 2025","0","@kemkomdigi Kemkomdigi berperan krusial dalam membangun infrastruktur digital yang kuat dan meningkatkan literasi digital masyarakat. Semoga terus mendorong inovasi dan transformasi digital untuk kemajuan Indonesia.","1959818397883289983","","kemkomdigi","in","","0","0","0","https://x.com/undefined/status/1959818397883289983","1896746162671300608",
"1959119754805092784","Mon Aug 25 03:15:47 +0000 2025","0","@kemkomdigi Mantap pembukuan digital untuk koperasi memang bikin lebih transparan dan akuntabel. Salut buat Kementerian Komunikasi dan Digital yang terus memperkuat literasi digital apalagi lewat pelatihan di Koperasi Desa Merah Putih Karangbesuki Sukun Malang","1959816952375132303","","kemkomdigi","in","","0","0","0","https://x.com/undefined/status/1959816952375132303","1672697617795649536",
"1959119754805092784","Mon Aug 25 03:12:13 +0000 2025","0","@kemkomdigi Program literasi digital seperti ini sangat bermanfaat Koperasi jadi makin transparan modern dan bisa dipercaya oleh anggota maupun masyarakat.","1959816053120463218","","kemkomdigi","in","","0","0","0","https://x.com/undefined/status/1959816053120463218","1936732324785467392",
"1959119754805092784","Mon Aug 25 03:06:47 +0000 2025","0","@kemkomdigi Langkah bagus literasi digital bikin koperasi makin modern dan transparan","1959814686515527908","","kemkomdigi","in","","0","0","0","https://x.com/undefined/status/1959814686515527908","1820805525698912256",
"1959119754805092784","Mon Aug 25 03:06:32 +0000 2025","0","@kemkomdigi Innovatif! Literasi digital untuk koperasi adalah langkah maju.Maju terus Kemkomdigi.digitalisasi koperasi amat diperlukan.","1959814622862782722","","kemkomdigi","in","","0","0","0","https://x.com/undefined/status/1959814622862782722","1321816076515119106",
"1959119754805092784","Mon Aug 25 03:05:53 +0000 2025","0","@kemkomdigi Kemkomdigi menjadi penggerak penting dalam transformasi digital Indonesia. Dengan berbagai inisiatif dan programnya diharapkan dapat meningkatkan literasi digital dan mendukung pertumbuhan ekonomi digital yang berkelanjutan.","1959814458660057135","","kemkomdigi","in","","0","0","0","https://x.com/undefined/status/1959814458660057135","1896746162671300608",
"1959813494397935763","Mon Aug 25 03:02:03 +0000 2025","0","Dosen Komunikasi Unimal Gelar Pelatihan Literasi dan Keamanan Digital bagi Kreator Konten #Unimal #PelatihanLiterasi #BeritaAcehUtara https://t.co/Ur17CwgZgh","1959813494397935763","","","in","","0","0","0","https://x.com/undefined/status/1959813494397935763","64635651",
"1959812004761502000","Mon Aug 25 02:56:08 +0000 2025","0","Sosialisasi tentang pengenalan peluang literasi digital kepada Personel Biddokkes Polda Papua Barat https://t.co/ZqjPxfvo3g","1959812004761502000","https://pbs.twimg.com/media/GzKmoegasAA8p3V.jpg","","in","","0","0","0","https://x.com/undefined/status/1959812004761502000","745397756999524354",
"1959808640803864687","Mon Aug 25 02:42:46 +0000 2025","0","Ini jadi pelajaran bahwa literasi digital dan perlindungan siber itu penting banget. Negara harus gerak cepat. https://t.co/p4dQtlByGH","1959808640803864687","","","in","","0","0","0","https://x.com/undefined/status/1959808640803864687","1879104543293665280",
"1959806371442180569","Mon Aug 25 02:35:04 +0000 2025","0"," Webinar Lentera sebagai sarana sosialisasi &amp; promosi Pendampingan Desa Cerdas &amp; IPN sebagai penerapan model implementasi Majalah Digital IDEA sebagai media literasi 3️⃣ Penelaahan relaksasi anggaran 2025 dipersiapkan matang melalui simulasi dengan sumber daya.","1959806703723225334","","bbppmd_jakarta","in","","0","1","0","https://x.com/undefined/status/1959806703723225334","1853264868121690112",
"1959806244107268104","Mon Aug 25 02:33:14 +0000 2025","0","Kasi Humas Polres Halut AKP Kolombus Guduru sosialisasikan pemahaman kehumasan literasi digital pada saat beraktivitas di dunia nyata maupun maya kepada personel polres halut. https://t.co/uBgwBUwPJZ","1959806244107268104","https://pbs.twimg.com/media/GzKhZFoaEAA3bIe.jpg","","in","","0","0","0","https://x.com/undefined/status/1959806244107268104","976793033197760513",
"1959748630816096367","Sun Aug 24 22:44:18 +0000 2025","0","Tokocrypto Bawa Edukasi Kripto ke Papua Perkuat Literasi Keuangan Digital di Indonesia Timur https://t.co/GAR0XIWzFT","1959748630816096367","","","in","","0","0","0","https://x.com/undefined/status/1959748630816096367","546123555",
"1959731354423439390","Sun Aug 24 21:35:39 +0000 2025","0","um! yang pernah ambil matkul literasi digital itu ngapain aja ya matkulnya? tia","1959731354423439390","","","in","","0","1","0","https://x.com/undefined/status/1959731354423439390","3865555342",
"1959042904271245614","Sun Aug 24 18:32:57 +0000 2025","0","@sachiosabina @ckurt1994 @ARSIPAJA Sebelum digital memang literasi Indonesia sudah bagus? Literasi digital itu perkembangan literasi (aja thok) kan","1959685375984832784","","sachiosabina","in","","0","0","0","https://x.com/undefined/status/1959685375984832784","2705056789",
"1959587466152685783","Sun Aug 24 12:47:55 +0000 2025","1","@ButetNakal Bodyguard Digital bikin literasi finansial lebih nyata #RekeningTidur","1959598547223159139","","ButetNakal","in","","0","0","0","https://x.com/undefined/status/1959598547223159139","340717328",
"1959593589807431744","Sun Aug 24 12:28:16 +0000 2025","0","- dengan memperkuat literasi digital agar warga terutama generasi muda tidak mudah terjebak dalam perdagangan orang. Sementara itu Kepala Dinas PPAPP Provinsi DKI Jakarta Iin Mutmainnah menyampaikan perdagangan anak khususnya eksploitasi merupakan-","1959593600251285810","","dppappdki","in","","0","1","0","https://x.com/undefined/status/1959593600251285810","4891065976",
"1958784159159136667","Fri Aug 22 06:51:50 +0000 2025","0","Sepakat ini. Sebelum internet cepat literasi digital harus dibenerin dulu","1958784159159136667","","","in","","0","0","0","https://x.com/undefined/status/1958784159159136667","1259815612097822720",
"1958774904834465989","Fri Aug 22 06:15:04 +0000 2025","0","Dalam arahannya AKP I Wayan Susul menekankan pentingnya pemahaman tugas dan fungsi kehumasan khususnya dalam meningkatkan literasi digital serta upaya pencegahan kejahatan siber. https://t.co/Ve7mQpXw9w","1958774904834465989","https://pbs.twimg.com/media/Gy73Y1ha4AAiN9l.jpg","","in","","0","0","0","https://x.com/undefined/status/1958774904834465989","1423671000021946371",
"1958757579137720457","Fri Aug 22 05:06:14 +0000 2025","1","Assalamualaikum #sahabatreligipidie Penguatan kompetensi pengelola perpustakaan sekolah menuju era digital dimulai dari Pidie. Part 2 #kanwil #kemenag #kemenagri #kemenagaceh #kemenagpidie #aceh #pidie #asnberakhlak #digital #guru #perpustakaan #transformasi #literasi https://t.co/4E6eZKo6yu","1958757582589632862","https://pbs.twimg.com/media/Gy7noTDboAApw7h.jpg","Kemenagpidie","in","","0","0","0","https://x.com/undefined/status/1958757582589632862","1807964860833320960",
"1958757579137720457","Fri Aug 22 05:06:13 +0000 2025","1","Assalamualaikum #sahabatreligipidie Penguatan kompetensi pengelola perpustakaan sekolah menuju era digital dimulai dari Pidie. Part 1 #kanwil #kemenag #kemenagri #kemenagaceh #kemenagpidie #aceh #pidie #asnberakhlak #digital #guru #perpustakaan #transformasi #literasi https://t.co/G1pzDlDglJ","1958757579137720457","https://pbs.twimg.com/media/Gy7nmycboAE1xBO.jpg","","in","","0","1","0","https://x.com/undefined/status/1958757579137720457","1807964860833320960",
"1958757262144749716","Fri Aug 22 05:04:57 +0000 2025","1","Literasi Digital Sihumas Polres Tanah Karo https://t.co/EY8gwfTVok","1958757262144749716","https://pbs.twimg.com/media/Gy7nWS3bQAAqOcn.jpg","","in","","0","0","0","https://x.com/undefined/status/1958757262144749716","1408656583014318081",
"1958753734055362970","Fri Aug 22 04:50:56 +0000 2025","1","Duh gwe benci literasi digital PLS MAU BUKU FISIK NYA","1958753734055362970","","","in","","0","0","0","https://x.com/undefined/status/1958753734055362970","1901579123560173568",
"1958712180494540956","Fri Aug 22 02:05:49 +0000 2025","4","Pasar tradisional Jakarta naik kelas! Makin siap bersaing di era digital. Melalui Lomba Digitalisasi Pasar 2025 Pemprov DKI Jakarta berkolaborasi dengan Bank Indonesia (BI) Otoritas Jasa Keuangan (OJK) dan Perumda Pasar Jaya. Lomba ini bertujuan untuk mendorong literasi https://t.co/xQSCDDKr7q","1958712180494540956","https://pbs.twimg.com/media/Gy6-V2MWAAA8nZG.jpg","","in","","0","1","1","https://x.com/undefined/status/1958712180494540956","166014938",
"1958707998744093061","Fri Aug 22 01:49:12 +0000 2025","0","Pemerintah Kabupaten Gianyar berupaya memberikan pelayanan publik yang prima transparan berkualitas efektif efisien dan tidak diskriminatif. Salah satu langkah strategis dengan menggencarkan digitalisasi pelayanan publik. https://t.co/J0AigZVnR1","1958707998744093061","","","in","","0","0","0","https://x.com/undefined/status/1958707998744093061","2655442453",
"1958700315462811936","Fri Aug 22 01:18:40 +0000 2025","1","Kepolisian Resor Kepulauan Tanimbar bhabinkamtibmas Kelurahan Saumlaki sosialisasikan literasi digital kepada masyarakat #kapolreskepulauantanimbar #divisihumaspolri https://t.co/enWBGt5Eu8","1958700315462811936","https://pbs.twimg.com/media/Gy6zjZNboAMCdvQ.jpg","","in","","0","0","0","https://x.com/undefined/status/1958700315462811936","1461254089",
"1958692190525563168","Fri Aug 22 00:46:23 +0000 2025","0","Kapolres Kayong Utara berikan sosialisasi pentingnya literasi digital mengenai kejahatan di dunia cyber dan dunia nyata. Hal ini dilakukan agar seluruh personel Polres Kayong Utara dapat memilah mana yang harus dan mana yang tidak boleh dilakukan terkait menghadapi ancaman cyber https://t.co/yLSSRQ61Nx","1958692190525563168","https://pbs.twimg.com/media/Gy6sKqOboAIRY0a.jpg","","in","","0","0","0","https://x.com/undefined/status/1958692190525563168","949275625289740288",
"1958042683316007133","Thu Aug 21 19:38:59 +0000 2025","0","@amanbangetkok Literasi digital jadi kunci utama supaya gak gampang ketipu deepfake yuk saling jaga dan edukasi sesama #ruangdigitalaman","1958614828400222676","","amanbangetkok","in","","0","0","0","https://x.com/undefined/status/1958614828400222676","1915240892497354752",
"1958585832312643712","Thu Aug 21 17:43:45 +0000 2025","0","Seksi Humas Polres Bungo melaksanakan kegiatan Literasi Digital bagi Satuan Kerja (Satker) Polres Bungo Dalam upaya meningkatkan pemahaman dan keterampilan personel dalam menghadapi perkembangan teknologi digital https://t.co/wO35Y4WoLa","1958585832312643712","https://pbs.twimg.com/media/Gy5LYYDWwAAdbFp.jpg","","in","","0","0","0","https://x.com/undefined/status/1958585832312643712","1202609755002290177",
"1958559395081588868","Thu Aug 21 15:58:42 +0000 2025","0","Penguatan Literasi Digital Guru Lampung https://t.co/ojLu3GKbm4","1958559395081588868","","","in","","0","0","0","https://x.com/undefined/status/1958559395081588868","1303115408",
"1958558383981666540","Thu Aug 21 15:54:41 +0000 2025","0","Sosialisasi Kehumasan Dalam rangka memberikan pemahaman terkait hal ikhwal kehumasan kejahatan siber dan literasi digital kepada personel Polres Metro. (Rabu 20/8/2025) https://t.co/ryW86c7ePP","1958558383981666540","https://pbs.twimg.com/media/Gy4yeFubYAEGrcd.jpg","","in","","0","0","0","https://x.com/undefined/status/1958558383981666540","930699248047415296",
"1958540082983399793","Thu Aug 21 14:41:58 +0000 2025","1","Menteri Komunikasi dan Digital (Menkomdigi) RI Meutya Hafid meninjau Pelatihan Literasi Digital untuk Koperasi Desa Merah Putih (KDMP) di Kelurahan Karangbesuki Kecamatan Sukun Kota Malang Kamis (21/8). https://t.co/kh5QOvUNAJ","1958540082983399793","https://pbs.twimg.com/media/Gy4h0F_WQAAX0dt.jpg","","in","","0","1","0","https://x.com/undefined/status/1958540082983399793","1569962529178402817",
"1958505349125926966","Thu Aug 21 12:23:57 +0000 2025","0","Literasi digital BRI hadir untuk tingkatkan pemahaman masyarakat. #PrestasiBRI #KonsistensiBRI #qrisbri https://t.co/PRwX3FITJm","1958505349125926966","https://pbs.twimg.com/media/Gy4CPEFboAAQyqW.jpg","","in","","0","0","0","https://x.com/undefined/status/1958505349125926966","1817222405569626112",
"1958496372870775272","Thu Aug 21 11:48:17 +0000 2025","0","Literasi digital terus diperkuat agar masyarakat makin melek keuangan. #PrestasiBRI #KonsistensiBRI #qrisbri https://t.co/IaHV55D2eU","1958496372870775272","https://pbs.twimg.com/media/Gy36EjabEAAvk0j.jpg","","in","","0","0","0","https://x.com/undefined/status/1958496372870775272","1816450270488043520",
"1958494240939311510","Thu Aug 21 11:39:48 +0000 2025","0","Literasi digital jadi fokus BRI untuk kelompok terpinggirkan. #PrestasiBRI #KonsistensiBRI #qrisbri https://t.co/7UfAe656M1","1958494240939311510","https://pbs.twimg.com/media/Gy34IgObMAA28vD.jpg","","in","","0","0","0","https://x.com/undefined/status/1958494240939311510","1805156796430262272",
"1958492043652804820","Thu Aug 21 11:31:04 +0000 2025","0","Ribuan sesi literasi keuangan dan digital telah digelar untuk kelompok terpinggirkan. #PrestasiBRI #KonsistensiBRI #qrisbri https://t.co/tKeRLWeOls","1958492043652804820","https://pbs.twimg.com/media/Gy32InhaMAAFWLP.jpg","","in","","0","0","0","https://x.com/undefined/status/1958492043652804820","1803378742552829957",
"1958491471159402824","Thu Aug 21 11:28:48 +0000 2025","0","Literasi digital BRI hadir untuk kelompok terpinggirkan #PrestasiBRI #KonsistensiBRI #qrisbri https://t.co/FfcqM4c2KL","1958491471159402824","https://pbs.twimg.com/media/Gy31m-mWcAA96PT.jpg","","in","","0","0","0","https://x.com/undefined/status/1958491471159402824","1816354130736340992",
